%eval_id interface             b4             b5             b6             b1             b2             b3            kt4            kt5            kt6            kt1            kt2            kt3            kf6            kf4            kf5            kf2            kf3            kf1             a1             a3             a2             a5             a4             a6         obj_fn 
72           NO_ID      -0.310392      -0.104422       -0.20597       -0.18202        -0.8622        -0.5748        1.47964        1.85476         2.5529       1.093058       0.846104        1.26082        2.73004        2.62584        2.12568        2.11526        2.21946         2.1361        0.07294        0.06252       0.001042       0.018756        0.06252       0.069814   0.0333721744 
73           NO_ID      -0.309744      -0.104204       -0.20554       -0.18164        -0.8604        -0.5736        1.48248        1.85832         2.5578       1.095156       0.847728        1.26324        2.73528        2.63088        2.12976        2.11932        2.22372         2.1402        0.07308        0.06264       0.001044       0.018792        0.06264       0.069948  0.03664425073 
74           NO_ID      -0.309096      -0.103986       -0.20511       -0.18126        -0.8586        -0.5724        1.48532        1.86188         2.5627       1.097254       0.849352        1.26566        2.74052        2.63592        2.13384        2.12338        2.22798         2.1443        0.07322        0.06276       0.001046       0.018828        0.06276       0.070082  0.04051093187 
75           NO_ID      -0.308448      -0.103768       -0.20468       -0.18088        -0.8568        -0.5712        1.48816        1.86544         2.5676       1.099352       0.850976        1.26808        2.74576        2.64096        2.13792        2.12744        2.23224         2.1484        0.07336        0.06288       0.001048       0.018864        0.06288       0.070216  0.04336582408 
76           NO_ID        -0.3078       -0.10355       -0.20425        -0.1805         -0.855          -0.57          1.491          1.869         2.5725        1.10145         0.8526         1.2705          2.751          2.646          2.142         2.1315         2.2365         2.1525         0.0735          0.063        0.00105         0.0189          0.063        0.07035  0.04928104865 
77           NO_ID      -0.307152      -0.103332       -0.20382       -0.18012        -0.8532        -0.5688        1.49384        1.87256         2.5774       1.103548       0.854224        1.27292        2.75624        2.65104        2.14608        2.13556        2.24076         2.1566        0.07364        0.06312       0.001052       0.018936        0.06312       0.070484  0.05229740683 
78           NO_ID      -0.306504      -0.103114       -0.20339       -0.17974        -0.8514        -0.5676        1.49668        1.87612         2.5823       1.105646       0.855848        1.27534        2.76148        2.65608        2.15016        2.13962        2.24502         2.1607        0.07378        0.06324       0.001054       0.018972        0.06324       0.070618  0.05616943268 
79           NO_ID      -0.305856      -0.102896       -0.20296       -0.17936        -0.8496        -0.5664        1.49952        1.87968         2.5872       1.107744       0.857472        1.27776        2.76672        2.66112        2.15424        2.14368        2.24928         2.1648        0.07392        0.06336       0.001056       0.019008        0.06336       0.070752  0.05918616663 
80           NO_ID      -0.305208      -0.102678       -0.20253       -0.17898        -0.8478        -0.5652        1.50236        1.88324         2.5921       1.109842       0.859096        1.28018        2.77196        2.66616        2.15832        2.14774        2.25354         2.1689        0.07406        0.06348       0.001058       0.019044        0.06348       0.070886  0.06304534733 
81           NO_ID       -0.30456       -0.10246        -0.2021        -0.1786         -0.846         -0.564         1.5052         1.8868          2.597        1.11194        0.86072         1.2826         2.7772         2.6712         2.1624         2.1518         2.2578          2.173         0.0742         0.0636        0.00106        0.01908         0.0636        0.07102  0.06940214984 
82           NO_ID      -0.303912      -0.102242       -0.20167       -0.17822        -0.8442        -0.5628        1.50804        1.89036         2.6019       1.114038       0.862344        1.28502        2.78244        2.67624        2.16648        2.15586        2.26206         2.1771        0.07434        0.06372       0.001062       0.019116        0.06372       0.071154   0.0738748396 
83           NO_ID      -0.303264      -0.102024       -0.20124       -0.17784        -0.8424        -0.5616        1.51088        1.89392         2.6068       1.116136       0.863968        1.28744        2.78768        2.68128        2.17056        2.15992        2.26632         2.1812        0.07448        0.06384       0.001064       0.019152        0.06384       0.071288  0.07940799954 
84           NO_ID      -0.302616      -0.101806       -0.20081       -0.17746        -0.8406        -0.5604        1.51372        1.89748         2.6117       1.118234       0.865592        1.28986        2.79292        2.68632        2.17464        2.16398        2.27058         2.1853        0.07462        0.06396       0.001066       0.019188        0.06396       0.071422  0.08409500444 
85           NO_ID      -0.301968      -0.101588       -0.20038       -0.17708        -0.8388        -0.5592        1.51656        1.90104         2.6166       1.120332       0.867216        1.29228        2.79816        2.69136        2.17872        2.16804        2.27484         2.1894        0.07476        0.06408       0.001068       0.019224        0.06408       0.071556  0.09016765584 
86           NO_ID       -0.30132       -0.10137       -0.19995        -0.1767         -0.837         -0.558         1.5194         1.9046         2.6215        1.12243        0.86884         1.2947         2.8034         2.6964         2.1828         2.1721         2.2791         2.1935         0.0749         0.0642        0.00107        0.01926         0.0642        0.07169  0.09790814885 
87           NO_ID      -0.300672      -0.101152       -0.19952       -0.17632        -0.8352        -0.5568        1.52224        1.90816         2.6264       1.124528       0.870464        1.29712        2.80864        2.70144        2.18688        2.17616        2.28336         2.1976        0.07504        0.06432       0.001072       0.019296        0.06432       0.071824   0.1019505479 
88           NO_ID      -0.300024      -0.100934       -0.19909       -0.17594        -0.8334        -0.5556        1.52508        1.91172         2.6313       1.126626       0.872088        1.29954        2.81388        2.70648        2.19096        2.18022        2.28762         2.2017        0.07518        0.06444       0.001074       0.019332        0.06444       0.071958   0.1071317877 
89           NO_ID      -0.299376      -0.100716       -0.19866       -0.17556        -0.8316        -0.5544        1.52792        1.91528         2.6362       1.128724       0.873712        1.30196        2.81912        2.71152        2.19504        2.18428        2.29188         2.2058        0.07532        0.06456       0.001076       0.019368        0.06456       0.072092   0.1156881378 
90           NO_ID      -0.298728      -0.100498       -0.19823       -0.17518        -0.8298        -0.5532        1.53076        1.91884         2.6411       1.130822       0.875336        1.30438        2.82436        2.71656        2.19912        2.18834        2.29614         2.2099        0.07546        0.06468       0.001078       0.019404        0.06468       0.072226   0.1214389134 
